codigo;descricao;unidade;peso_medio;estoque;preco
33001;MAGUARY NECTAR UVA 27/200ML;CX;5,40;0;39,12
27080;BARRA CHOCOLATE AO LEITE 2,1KG GENUINE;UN;2,10;0;138,99
27081;BARRA CHOCOLATE BLEND 2,1KG GENUINE;UN;2,10;0;120,99
27082;BARRA CHOCOLATE BRANCO 2,1KG GENUINE;UN;1,00;0;152,99
27083;BARRA CHOCOLATE MEIO AMARGO 2,1KG GENUINE;UN;2,10;0;129,99
32647;CHOCOLATE AO LEITE BARRA MELKEN HARALD 2,100KG;UN;2,10;0;139,57
29884;CHOCOLATE AO LEITE EM MOEDAS 2,05 KG GENUINE;UN;2,05;0;123,99
31171;CHOCOLATE BRANCO EM MOEDAS 2,05 KG GENUINE;UN;2,05;0;149,99
32371;CHOCOLATE FORNEAVEL AO LEITE  1,005KG DOLCI SCAL;UN;1,05;0;35,49
32373;CHOCOLATE FORNEAVEL BRANCO 1,005KG DOLCI SCALA;UN;1,05;0;28,49
32375;CHOCOLATE FORNEAVEL CREME DE AVELA 1,005KG DOL;UN;1,05;0;32,99
29882;CHOCOLATE MEIO AMARGO EM MOEDAS 2,05 KG GENUIN;UN;2,05;0;126,99
36119;COBERTURA BARRA MEIO AMARGO 500G HARALD;UN;0,50;0;18,49
36117;COBERTURA PISTACHE TOP 1,01KG HARALD;UN;1,01;0;51,34
27119;CREME CHANTY MIX AMELIA 1L;UN;1,00;0;19,39
32646;RECHEIO FORNEAVEL BRANCO CONFEITEIRO HARALD 1;UN;1,05;0;39,99
36344;RECHEIO COB LEITINHO MELKEN 8X1,010 KG;UN;1,01;0;36,79
36121;RECHEIO FORNEAVEL AVELA 2,01KG HARALD;UN;2,01;0;90,43
36123;RECHEIO FORNEAVEL CHOCOLATE AO LEITE CONFEITEI;UN;2,01;0;76,99
36125;RECHEIO FORNEAVEL PISTACHE 1,01KG HARALD;UN;1,01;0;56,59
